Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,random,sr no
71434,0,1,4,711,36,217,172,96,168,3,7,4,7,,0,1,0,1,0,0,3,11,0,2102,1312
90842,0,0,57,774,70,118,182,187,93,1,4,9,13,,0,0,0,0,0,0,3,11,0,2057,1313
88097,1,0,24,163,0,480,0,126,75,1,6,5,8,,0,1,1,1,0,0,3,11,1,1212,1314
51948,0,1,51,82,33,54,71,30,41,2,5,2,4,,0,0,0,0,0,0,3,11,0,1707,1315
71853,0,0,29,358,108,413,141,97,32,1,2,8,6,,0,0,0,0,0,0,3,11,0,163,1316
35876,0,0,13,66,2,40,4,3,14,1,3,1,3,,0,0,0,0,0,0,3,11,0,1407,1317
40049,0,1,23,13,6,7,0,3,3,1,1,0,3,,0,0,0,0,0,0,3,11,0,475,1318
39660,1,0,36,139,13,78,20,13,36,3,7,1,3,,0,0,0,0,0,0,3,11,1,976,1319
50127,0,1,88,274,0,21,4,6,15,1,5,1,6,,0,1,0,0,0,0,3,11,0,1395,1320
43263,0,1,2,262,6,61,0,10,102,3,5,2,6,,0,0,0,0,0,0,3,11,0,1048,1321
62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,,0,1,0,0,0,0,3,11,1,1805,1322
18929,0,0,15,32,0,8,23,4,18,1,1,0,4,,0,0,0,0,0,0,3,11,0,1055,1323
24367,1,0,58,2,4,2,0,11,5,1,1,0,2,,0,0,0,0,0,0,3,11,0,1137,1324
33249,1,0,11,6,10,21,19,14,42,2,2,1,3,,0,0,0,0,0,0,3,11,0,1106,1325
26887,0,1,27,6,7,4,3,4,6,1,1,0,3,,0,0,0,0,0,0,3,11,0,923,1326
50150,0,0,32,135,46,92,65,61,11,2,5,2,7,,0,0,0,0,0,0,3,11,0,1477,1327
62061,0,1,12,641,7,84,0,30,38,3,10,4,7,,0,1,0,0,0,0,3,11,0,1342,1328
85696,0,0,88,714,76,395,116,0,12,1,4,6,9,,0,0,0,0,0,0,3,11,1,1833,1329
76542,0,0,91,794,73,573,0,29,14,1,4,8,10,,0,0,0,0,0,0,3,11,0,737,1330
70515,0,0,12,420,0,452,182,64,140,1,6,6,4,,0,0,0,0,0,0,3,11,1,2187,1331
18227,1,0,21,1,2,7,4,3,11,1,0,1,2,,0,0,0,0,0,0,3,11,0,578,1332
69139,0,1,23,86,12,75,33,15,6,1,4,1,5,,0,0,0,0,0,0,3,11,0,103,1333
69109,0,0,10,823,25,459,124,29,95,1,6,6,7,,0,0,1,0,0,0,3,11,1,1160,1334
69627,0,1,35,231,161,215,171,30,53,2,8,2,11,,0,0,0,0,0,0,3,11,0,72,1335
38136,1,0,69,8,15,27,0,20,33,2,3,1,2,,1,0,0,0,0,0,3,11,0,579,1336
62159,0,0,68,182,17,259,77,70,29,1,6,2,10,,0,0,0,0,0,0,3,11,0,620,1337
80695,0,0,85,557,129,984,193,37,18,1,5,8,5,,0,0,0,0,0,0,3,11,0,936,1338
33316,1,1,34,79,1,31,4,4,12,3,2,1,4,,0,0,0,0,0,0,3,11,0,1131,1339
58554,1,1,55,368,24,68,38,0,88,6,8,2,6,,0,0,0,0,0,0,3,11,0,1656,1340
17256,1,0,10,6,4,14,8,8,22,2,2,1,2,,1,0,0,0,0,0,3,11,0,659,1341
53034,1,1,30,160,15,196,15,11,50,8,6,1,7,,0,0,0,0,0,0,3,11,0,497,1342
52203,0,0,36,488,21,238,56,108,28,1,8,7,11,,0,0,0,0,0,0,3,11,0,916,1343
59601,0,1,14,691,7,69,0,7,23,4,2,2,7,,0,1,0,0,0,0,3,11,0,1680,1344
75154,0,1,79,543,10,205,160,143,82,1,6,3,6,,0,0,0,0,0,0,3,11,1,219,1345
47025,0,1,52,254,7,108,20,0,26,3,6,3,5,6,,0,0,0,0,0,3,11,0,780,1346
37971,1,0,97,5,4,10,2,2,7,1,1,0,3,8,,0,0,0,0,0,3,11,0,395,1347
41335,1,0,24,112,19,21,16,14,5,3,4,1,4,7,,0,0,0,0,0,3,11,0,1103,1348
67267,0,1,0,134,11,59,15,2,30,1,3,2,5,2,,0,0,0,0,0,3,11,0,2148,1349
57338,0,1,96,143,6,52,11,8,17,2,4,1,5,5,,0,0,0,0,0,3,11,0,827,1350
50523,1,1,89,51,4,24,4,7,1,2,2,0,4,6,,0,0,0,0,0,3,11,0,738,1351
35791,2,1,94,27,0,5,0,0,3,2,1,0,3,8,,0,0,0,0,0,3,11,0,1448,1352
50611,0,1,98,459,0,24,6,0,4,6,4,5,7,6,,1,0,0,0,0,3,11,0,1380,1353
56242,0,1,72,689,8,167,11,8,88,5,8,4,11,6,,0,0,0,0,0,3,11,0,1307,1354
48904,0,1,1,283,10,38,0,13,27,4,7,2,4,8,,0,0,0,0,0,3,11,0,1558,1355
56243,1,2,26,347,0,35,4,3,7,6,4,2,8,5,,0,0,0,0,0,3,11,0,1821,1356
21355,1,0,5,5,13,14,0,5,31,2,2,1,2,6,,0,0,0,0,0,3,11,1,926,1357
57420,0,1,22,280,0,18,0,0,24,3,5,1,6,7,,1,0,0,0,0,3,11,0,1747,1358
46390,0,1,56,95,14,64,2,9,38,1,4,2,3,7,,0,0,0,0,0,3,11,0,913,1359
54342,1,1,74,84,10,34,11,10,28,4,3,1,4,6,,0,0,0,0,0,3,11,0,926,1360
20895,1,0,24,18,3,17,3,0,4,1,2,0,3,9,,0,0,0,0,0,3,11,0,668,1361
92344,0,0,9,992,24,694,51,19,119,0,5,10,5,1,,0,1,0,0,0,3,11,0,2076,1362
26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,,0,0,0,0,0,3,11,0,636,1363
44964,1,1,35,19,1,17,2,0,2,1,1,0,3,8,,0,0,0,0,0,3,11,0,1532,1364
75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,,0,0,0,0,0,3,11,0,1826,1365
53761,1,1,7,158,0,76,13,7,71,6,4,4,3,5,,0,0,0,0,0,3,11,0,237,1366
22682,1,0,51,10,14,29,4,2,36,3,2,1,4,4,,0,0,0,0,0,3,11,0,773,1367
38887,1,0,17,25,1,13,0,0,3,1,1,0,3,7,,0,0,0,0,0,3,11,0,202,1368
41658,1,1,30,8,4,12,15,4,29,2,1,1,2,4,,0,0,0,0,0,3,11,0,1986,1369
29791,1,0,21,14,0,6,0,0,0,2,2,0,3,5,,0,0,0,0,0,3,11,0,2046,1370
63915,0,2,2,622,7,115,30,0,15,2,6,3,12,5,,0,0,0,0,0,3,11,0,1276,1371
39996,1,1,85,11,0,3,0,0,1,1,1,0,2,6,,0,0,0,0,0,3,11,0,1118,1372
26759,1,0,65,25,3,16,8,5,2,2,2,1,3,6,,0,0,0,0,0,3,11,0,1906,1373
63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,,0,0,0,0,0,3,11,0,2139,1374
51039,1,1,11,100,64,79,65,0,109,2,6,2,4,7,,0,0,0,0,0,3,11,0,1187,1375
60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,,0,0,0,0,0,3,11,0,1625,1376
65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,,0,0,0,0,0,3,11,0,505,1377
37716,0,1,4,97,1,41,6,2,41,2,4,1,3,7,,0,0,0,0,0,3,11,0,1935,1378
36864,0,1,53,204,5,39,17,0,89,3,5,2,4,8,,0,0,0,0,0,3,11,1,1239,1379
44511,1,0,39,513,7,133,46,14,14,6,8,4,8,8,,0,0,0,0,0,3,11,0,1196,1380
36947,1,1,49,88,3,21,4,1,29,4,3,0,4,9,,0,0,0,0,0,3,11,0,1729,1381
47352,0,1,70,172,12,112,8,0,15,4,6,1,5,7,,0,0,0,0,0,3,11,0,606,1382
67087,0,1,40,329,35,222,130,35,43,2,7,5,8,4,,0,0,0,0,0,3,11,0,1867,1383
57045,0,1,40,296,13,104,11,13,17,3,4,2,9,3,,0,0,0,0,0,3,11,0,1176,1384
36957,1,1,43,100,2,16,2,1,31,4,3,2,2,9,,0,0,0,0,0,3,11,1,1934,1385
69389,0,1,17,422,7,238,69,46,15,1,7,2,12,4,,0,0,0,0,0,3,11,0,165,1386
80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,,1,1,1,0,0,3,11,1,387,1387
43142,1,1,84,5,1,7,2,1,4,1,1,0,2,7,,0,0,0,0,0,3,11,0,222,1388
80589,0,0,25,507,93,520,242,40,26,1,5,10,5,1,,0,0,1,0,0,3,11,1,396,1389
34412,1,0,62,52,12,50,4,36,55,3,5,0,3,9,,0,0,0,0,0,3,11,0,235,1390
57537,1,0,83,191,56,139,51,8,100,4,4,3,8,4,,0,0,0,0,0,3,11,0,829,1391
22634,0,0,47,2,23,11,8,6,46,1,2,1,2,8,,0,0,0,0,0,3,11,0,1208,1392
51315,0,0,45,68,28,39,16,30,41,1,2,2,5,2,,0,0,0,0,0,3,11,0,1826,1393
36026,2,1,34,20,4,10,6,4,17,2,2,0,3,6,,0,0,0,0,0,3,11,0,1859,1394
24639,1,1,3,20,3,16,0,4,1,3,2,0,4,6,,0,0,0,0,0,3,11,0,1641,1395
34578,2,1,1,7,0,1,0,0,0,1,1,0,2,6,,0,0,0,0,0,3,11,0,719,1396
65704,0,0,18,279,172,74,38,8,246,1,2,10,10,1,,0,0,0,0,0,3,11,0,1154,1397
63810,0,1,45,977,12,253,16,12,101,4,4,3,12,8,,1,0,0,0,0,3,11,0,1040,1398
54132,0,1,81,30,1,8,0,0,3,1,1,0,3,7,,0,0,0,0,0,3,11,0,161,1399
18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,,0,0,0,0,0,3,11,0,800,1400
28164,1,0,23,3,18,26,11,8,12,3,2,0,4,7,,0,0,0,0,0,3,11,0,1223,1401
34596,1,0,48,14,0,2,0,0,7,1,1,0,2,8,,0,0,0,0,0,3,11,0,1825,1402
43269,1,0,61,10,1,7,0,0,1,1,1,0,2,8,,0,0,0,0,0,3,11,0,308,1403
38741,1,1,60,7,10,17,8,6,13,2,2,0,3,7,,0,0,0,0,0,3,11,0,928,1404
31907,0,0,75,33,87,64,175,16,74,1,6,1,6,7,,0,0,0,0,0,3,11,0,1519,1405
27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,,0,0,0,0,0,3,11,0,1308,1406
31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,,0,0,0,0,0,3,11,0,562,1407
92533,0,0,84,693,21,118,110,147,42,1,6,5,11,2,,0,1,1,0,0,3,11,0,1250,1408
34853,1,1,75,9,3,15,2,3,2,2,2,0,3,6,,0,0,0,0,0,3,11,0,185,1409
70844,1,1,16,129,26,67,3,67,2,5,6,1,5,7,,0,0,0,0,0,3,11,0,1777,1410
31086,1,1,79,16,2,11,3,0,16,2,1,1,2,8,,0,0,0,0,0,3,11,0,2167,1411
60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,,0,0,0,0,0,3,11,0,355,1412
20491,0,0,16,5,4,5,4,2,10,1,0,1,2,7,,0,0,0,0,0,3,11,0,233,1413
42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2,,0,0,0,0,0,3,11,0,1980,1414
39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,,0,0,0,0,0,3,11,0,654,1415
33402,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,,0,0,0,0,3,11,0,5,1416
36408,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,,0,0,0,0,3,11,0,78,1417
21645,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,,0,0,0,0,3,11,1,2100,1418
78427,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,,0,1,0,0,3,11,1,472,1419
82657,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,,0,1,0,0,3,11,0,1120,1420
51876,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,,0,0,0,0,3,11,0,1744,1421
78041,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,,0,0,0,0,3,11,0,470,1422
52852,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,,0,0,0,0,3,11,0,1686,1423
70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,,0,0,0,0,3,11,0,703,1424
69401,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,,0,0,0,0,3,11,0,212,1425
46053,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,,0,0,0,0,3,11,0,88,1426
77343,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,,0,0,0,0,3,11,0,1873,1427
73892,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,,0,0,0,0,3,11,1,691,1428
40304,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,,0,0,0,0,3,11,0,569,1429
32727,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,,0,0,0,0,3,11,0,1788,1430
68695,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,,0,0,0,0,3,11,0,2112,1431
43300,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,,0,0,0,0,3,11,1,1763,1432
26290,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,,0,0,0,0,3,11,0,1267,1433
93790,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,,1,1,0,0,3,11,1,881,1434
38410,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,,0,0,0,0,3,11,1,24,1435
64866,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,,0,0,0,0,3,11,0,298,1436
57957,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,,0,0,0,1,3,11,0,523,1437
46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,,0,0,1,0,3,11,0,283,1438
16531,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,,0,0,0,0,3,11,0,44,1439
28072,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,,0,0,0,0,3,11,0,2099,1440
49476,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,,0,0,0,0,3,11,0,607,1441
50725,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,,0,0,0,0,3,11,0,1331,1442
83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,,1,0,0,0,3,11,0,1386,1443
41145,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,,0,0,0,0,3,11,0,167,1444
67419,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,,0,0,0,0,3,11,0,247,1445
23162,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,,0,0,0,0,3,11,0,235,1446
34380,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,,0,0,0,0,3,11,0,964,1447
34704,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,,0,0,0,0,3,11,0,1443,1448
94871,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,,1,0,0,0,3,11,1,943,1449
65148,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,,0,0,0,0,3,11,0,480,1450
39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,,0,0,0,0,3,11,0,1070,1451
64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,,0,0,0,0,3,11,0,723,1452
59892,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,,0,0,0,0,3,11,0,1137,1453
41020,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,,0,0,0,0,3,11,0,38,1454
57072,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,,0,0,0,0,3,11,0,57,1455
60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,,0,0,0,0,3,11,0,1186,1456
62807,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,,0,0,0,0,3,11,0,108,1457
19414,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,,0,0,0,0,3,11,0,31,1458
19107,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,,0,0,0,3,11,0,1253,1459
75484,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,,0,0,0,3,11,0,1872,1460
70379,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,,0,0,0,3,11,0,1793,1461
79419,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,,0,0,0,3,11,0,290,1462
64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,,1,0,0,3,11,0,1343,1463
76998,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,,0,0,0,3,11,0,1073,1464
49854,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,,0,0,0,3,11,0,1594,1465
60585,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,,0,0,0,3,11,1,632,1466
42873,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,,0,0,0,3,11,0,1873,1467
87679,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,,1,0,0,3,11,1,264,1468
57867,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,,0,0,0,3,11,0,1224,1469
35765,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,,0,0,0,3,11,0,2108,1470
65492,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,,0,0,0,3,11,0,1304,1471
32952,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,,0,0,0,3,11,0,948,1472
53374,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,,0,0,0,3,11,1,1325,1473
71706,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,,0,0,0,3,11,0,1914,1474
68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,,0,0,0,3,11,0,958,1475
53253,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,,0,0,0,3,11,0,636,1476
31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,,0,0,0,3,11,0,2199,1477
42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,,0,0,0,3,11,1,1651,1478
54108,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,,0,0,0,3,11,0,1965,1479
49667,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,,0,0,0,3,11,1,642,1480
63206,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,,0,0,0,3,11,0,1086,1481
57136,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,,0,0,0,3,11,0,305,1482
46772,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,,0,0,0,3,11,0,1729,1483
78931,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,,0,0,0,3,11,0,252,1484
53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,,0,0,0,3,11,0,1704,1485
84219,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,,0,0,0,3,11,0,492,1486
46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,,0,0,0,3,11,0,1210,1487
73538,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,,0,0,0,3,11,0,1995,1488
79529,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,,0,0,0,3,11,0,616,1489
20981,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,,0,0,0,3,11,1,1199,1490
51766,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,,0,0,0,3,11,0,587,1491
55759,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,,0,0,0,3,11,0,859,1492
33039,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,,0,0,0,3,11,0,645,1493
37787,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,,0,0,0,3,11,0,130,1494
27242,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,,0,0,0,3,11,1,185,1495
87188,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,,0,0,0,3,11,1,1439,1496
69930,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,,0,0,0,3,11,0,2097,1497
37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,,0,0,0,3,11,0,469,1498
37401,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,,0,0,0,3,11,0,2193,1499
3502,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,,0,0,0,3,11,0,1134,1500
58597,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,,0,0,0,3,11,0,1311,1501
82032,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,,0,0,0,3,11,0,179,1502
28087,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,,0,0,0,3,11,0,1542,1503
74004,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,,1,0,0,3,11,1,1159,1504
19740,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,,0,0,0,3,11,0,1350,1505
57036,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,,0,0,0,3,11,0,677,1506
53083,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,,0,0,0,3,11,0,2100,1507
69283,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,,0,0,0,3,11,0,123,1508
46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,,0,0,0,3,11,1,2126,1509
23331,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,,0,0,0,3,11,0,1432,1510
23331,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,,0,0,0,3,11,0,238,1511
9255,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,,0,0,0,3,11,0,1637,1512
67786,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,,0,0,0,3,11,1,122,1513
71969,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,,0,0,0,3,11,0,1991,1514
59235,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,,0,0,0,3,11,0,168,1515
31928,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,,0,0,0,3,11,0,298,1516
74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,,0,0,0,3,11,0,862,1517
65819,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,,0,0,0,3,11,0,829,1518
51411,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0,0,,0,0,0,3,11,0,33,1519
51983,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,,0,0,0,3,11,0,1133,1520
42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,,0,0,0,3,11,0,646,1521
30390,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,,0,0,0,3,11,0,449,1522
30983,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,,0,0,0,3,11,1,800,1523
66033,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,,0,0,0,3,11,0,560,1524
37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,,0,0,0,3,11,0,1055,1525
57530,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0,0,,0,0,0,3,11,0,1294,1526
76800,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,,0,0,0,3,11,0,928,1527
63943,0,1,50,423,184,368,13,97,21,1,6,4,6,5,0,0,,0,0,0,3,11,0,1398,1528
76081,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,,,0,0,3,11,0,620,1529
67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,,0,0,3,11,0,1430,1530
37054,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,,0,0,3,11,0,770,1531
47175,1,1,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,,0,0,3,11,1,232,1532
31859,1,0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,,0,0,3,11,0,1566,1533
27215,2,1,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,,0,0,3,11,0,2188,1534
70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,,0,0,3,11,0,1451,1535
39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,,0,0,3,11,0,1629,1536
49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,,0,0,3,11,0,261,1537
24645,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,,0,0,3,11,0,273,1538
79865,0,1,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,,0,0,3,11,0,210,1539
44322,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,,0,0,3,11,0,457,1540
47958,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,,0,0,3,11,0,483,1541
63972,0,1,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,,0,0,3,11,0,954,1542
75315,0,1,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,,0,0,3,11,0,1580,1543
55517,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,,0,0,3,11,1,579,1544
75283,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,,0,0,3,11,0,1056,1545
82800,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,,0,0,3,11,1,2052,1546
38998,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,,0,1,3,11,0,1270,1547
90638,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,,0,0,3,11,1,325,1548
27161,1,0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,,0,0,3,11,0,977,1549
42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,,0,0,3,11,1,2097,1550
38201,0,1,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,,0,0,3,11,0,941,1551
45203,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,,0,0,3,11,1,1312,1552
81574,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,,0,0,3,11,0,1697,1553
34935,0,0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,,0,0,3,11,0,1555,1554
60482,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,,0,0,3,11,0,1911,1555
34633,2,1,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,,0,0,3,11,0,118,1556
78093,0,0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,,0,0,3,11,0,173,1557
82460,0,0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,,0,0,3,11,0,71,1558
45903,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,,0,0,3,11,0,251,1559
81361,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,,,0,3,11,1,589,1560
35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,,,0,3,11,1,194,1561
40442,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,,,0,3,11,1,983,1562
61482,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,,,0,3,11,0,984,1563
34968,1,0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,,,0,3,11,0,739,1564
75794,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,,,0,3,11,0,1624,1565
31497,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,,,0,3,11,0,905,1566
74268,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,,,0,3,11,0,1736,1567
13724,1,0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,,,0,3,11,0,1255,1568
45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,,,0,3,11,0,64,1569
